image_path,disease_name,disease_folder,status,phase1_status,phase1_raw,phase2_status,phase2_raw,error_log
    ""Lesion_Type"": [""Nốt sẩn"", ""Mảng hồng ban""],
    ""Colour"": [""Nâu tím"", ""Đỏ hồng"", ""Trắng vàng""],
    ""Shape"": [""Hình tròn"", ""Ranh giới rõ""],
    ""Distribution"": [""Vùng da hở"", ""Khu trú"", ""Đơn độc""],
    ""Characteristics"": [""Vảy tiết"", ""Nút sừng"", ""Da khô""]
  }
}",
Osteoma cutis/osteoma-cutis1.jpg,Osteoma cutis,Osteoma cutis,P2_OK,P1_OK,"Mảng nhạt màu, Sẩn nhỏ
Trắng ngà, Hồng nhạt, Màu da
Hình bầu dục, Ranh giới không rõ
Vùng da có lông, Khu trú
Bề mặt nhẵn, Bóng, Lông xuyên qua",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Osteoma cutis"",
    ""Lesion_Type"": [""Mảng nhạt màu"", ""Sẩn nhỏ""],
    ""Colour"": [""Trắng ngà"", ""Hồng nhạt"", ""Màu da""],
    ""Shape"": [""Hình bầu dục"", ""Ranh giới mờ""],
    ""Distribution"": [""Da có lông"", ""Khu trú""],
    ""Characteristics"": [""Bề mặt nhẵn"", ""Bóng"", ""Lông xuyên qua""]
  }
}",
Osteoma cutis/osteoma-cutis2.jpg,Osteoma cutis,Osteoma cutis,P2_OK,P1_OK,"Mảng giảm sắc tố, Đốm giảm sắc tố
Trắng nhạt, Hồng nhạt
Hình tròn, Bầu dục, Ranh giới không rõ
Cẳng chân, Rải rác, Khu trú
Bề mặt trơn, Không vảy, Lông bình thường",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Osteoma cutis"",
    ""Lesion_Type"": [""Mảng giảm sắc tố"", ""Đốm giảm sắc tố""],
    ""Colour"": [""Trắng nhạt"", ""Hồng nhạt""],
    ""Shape"": [""Hình tròn"", ""Bầu dục"", ""Ranh giới mờ""],
    ""Distribution"": [""Cẳng chân"", ""Rải rác"", ""Khu trú""],
    ""Characteristics"": [""Bề mặt trơn"", ""Lông bình thường""]
  }
}",
Osteoma cutis/osteoma-cutis3.jpg,Osteoma cutis,Osteoma cutis,P2_OK,P1_OK,"Nốt sừng hóa, Mảng hồng ban
Hồng nâu, Nâu sẫm, Trắng vàng
Hình tròn, Ranh giới không rõ, Trung tâm lõm
Vùng da, Đơn độc, Khu trú
Vảy sừng, Đóng mài, Loét trung tâm",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Osteoma cutis"",
    ""Lesion_Type"": [""Nốt sừng hóa"", ""Mảng hồng ban""],
    ""Colour"": [""Hồng nâu"", ""Nâu sẫm"", ""Trắng vàng""],
    ""Shape"": [""Hình tròn"", ""Ranh giới mờ"", ""Trung tâm lõm""],
    ""Distribution"": [""Vùng da"", ""Đơn độc"", ""Khu trú""],
    ""Characteristics"": [""Vảy sừng"", ""Đóng mài"", ""Loét trung tâm""]
  }
}",
PHACE syndrome/phaces-1.jpg,PHACE syndrome,PHACE syndrome,P2_OK,P1_OK,"Mảng hồng ban, Sẩn viêm
Đỏ hồng, Vàng nhạt
Hình tròn, Ranh giới không rõ
Thân mình, Khu trú
Đóng mài, Trung tâm lõm, Quầng đỏ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""PHACE syndrome"",
    ""Lesion_Type"": [
      ""Mảng hồng ban"",
      ""Sẩn viêm""
    ],
    ""Colour"": [
      ""Đỏ hồng"",
      ""Vàng nhạt""
    ],
    ""Shape"": [
      ""Hình tròn"",
      ""Ranh giới không rõ""
    ],
    ""Distribution"": [
      ""Thân mình"",
      ""Khu trú""
    ],
    ""Characteristics"": [
      ""Đóng mài"",
      ""Trung tâm lõm"",
      ""Quầng đỏ""
    ]
  }
}",
PHACE syndrome/phaces-2.jpg,PHACE syndrome,PHACE syndrome,P2_OK,P1_OK,"Mảng hồng ban, Dát đỏ
Đỏ tươi, Đỏ hồng
Bất quy tắc, Ranh giới không rõ
Mặt, Má, Quanh mắt, Quanh miệng, Lan tỏa
Trợt da, Phù nề nhẹ, Vảy tiết mỏng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""PHACE syndrome"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Dát đỏ""],
    ""Colour"": [""Đỏ tươi"", ""Đỏ hồng""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Mặt"", ""Má"", ""Quanh mắt"", ""Quanh miệng"", ""Lan tỏa""],
    ""Characteristics"": [""Trợt da"", ""Phù nề nhẹ"", ""Vảy tiết mỏng""]
  }
}",
PHACE syndrome/phaces-3.jpg,PHACE syndrome,PHACE syndrome,P2_OK,P1_OK,"Mảng trợt, Vết trợt, Chấm xuất huyết
Đỏ tươi, Đỏ sẫm, Hồng nhạt
Bất quy tắc, Dạng vệt, Ranh giới không rõ
Má, Cằm, Cổ trước, Rải rác
Đóng mài, Trầy xước, Rỉ máu",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""PHACE syndrome"",
    ""Lesion_Type"": [""Mảng trợt"", ""Vết trợt"", ""Chấm xuất huyết""],
    ""Colour"": [""Đỏ tươi"", ""Đỏ sẫm"", ""Hồng nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Dạng vệt"", ""Ranh giới mờ""],
    ""Distribution"": [""Má"", ""Cằm"", ""Cổ trước"", ""Rải rác""],
    ""Characteristics"": [""Đóng mài"", ""Trầy xước"", ""Rỉ máu""]
  }
}",
Pachydermodactyly/01.jpg,Pachydermodactyly,Pachydermodactyly,P2_OK,P1_OK,"Sẩn hồng ban, Mảng hồng ban nhẹ
Đỏ hồng, Màu da
Không đều, Ranh giới mờ
Mu bàn tay, Khớp ngón tay, Hai bên, Đối xứng
Sưng nhẹ, Không vảy",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachydermodactyly"",
    ""Lesion_Type"": [""Sẩn hồng ban"", ""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Màu da""],
    ""Shape"": [""Không đều"", ""Ranh giới mờ""],
    ""Distribution"": [""Mu bàn tay"", ""Khớp ngón tay"", ""Hai bên"", ""Đối xứng""],
    ""Characteristics"": [""Sưng nhẹ""]
  }
}",
Pachydermodactyly/02.jpg,Pachydermodactyly,Pachydermodactyly,P2_OK,P1_OK,"Sẩn nhỏ, Mụn nước nhỏ
Màu da, Hồng nhạt
Hình tròn, Ranh giới rõ
Mu bàn tay, Quanh móng, Rải rác
Vảy tiết nhỏ, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachydermodactyly"",
    ""Lesion_Type"": [""Sẩn nhỏ"", ""Mụn nước nhỏ""],
    ""Colour"": [""Màu da"", ""Hồng nhạt""],
    ""Shape"": [""Hình tròn"", ""Ranh giới rõ""],
    ""Distribution"": [""Mu bàn tay"", ""Quanh móng"", ""Rải rác""],
    ""Characteristics"": [""Vảy tiết nhỏ"", ""Khô da""]
  }
}",
Pachydermodactyly/03.jpg,Pachydermodactyly,Pachydermodactyly,P2_OK,P1_OK,"Mảng dày da, Sẩn phẳng
Màu da, Hồng nhạt
Hình bầu dục, Ranh giới không rõ
Mu ngón tay, Trên khớp ngón, Khu trú
Dày da, Bề mặt nhẵn",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachydermodactyly"",
    ""Lesion_Type"": [""Mảng dày da"", ""Sẩn phẳng""],
    ""Colour"": [""Màu da"", ""Hồng nhạt""],
    ""Shape"": [""Hình bầu dục"", ""Ranh giới mờ""],
    ""Distribution"": [""Mu ngón tay"", ""Trên khớp ngón"", ""Khu trú""],
    ""Characteristics"": [""Dày da"", ""Bề mặt nhẵn""]
  }
}",
Pachydermodactyly/pachydermodactyly-1.jpg,Pachydermodactyly,Pachydermodactyly,P2_OK,P1_OK,"Sẩn hồng ban, Mảng hồng ban
Đỏ hồng nhạt, Màu da
Bất quy tắc, Ranh giới không rõ
Mu bàn tay, Khớp ngón tay, Hai bên, Đối xứng
Phù nhẹ, Bề mặt nhẵn",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachydermodactyly"",
    ""Lesion_Type"": [""Sẩn hồng ban"", ""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng nhạt"", ""Màu da""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Mu bàn tay"", ""Khớp ngón tay"", ""Hai bên"", ""Đối xứng""],
    ""Characteristics"": [""Phù nhẹ"", ""Bề mặt nhẵn""]
  }
}",
Pachydermodactyly/pachydermodactyly-2.jpg,Pachydermodactyly,Pachydermodactyly,P2_OK,P1_OK,"Sưng nề, Phù nề ngón tay
Màu da, Hồng nhạt
Lan tỏa, Ranh giới không rõ
Mu bàn tay, Ngón tay, Khu trú
Căng da, Nếp da giảm",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachydermodactyly"",
    ""Lesion_Type"": [""Sưng nề"", ""Phù nề ngón tay""],
    ""Colour"": [""Màu da"", ""Hồng nhạt""],
    ""Shape"": [""Lan tỏa"", ""Ranh giới""],
    ""Distribution"": [""Mu bàn tay"", ""Ngón tay"", ""Khu trú""],
    ""Characteristics"": [""Căng da"", ""Nếp da giảm""]
  }
}",
Pachydermodactyly/pachydermodactyly-3.jpg,Pachydermodactyly,Pachydermodactyly,P2_OK,P1_OK,"Mảng hồng ban, Sẩn hồng ban
Đỏ hồng, Tím nhạt
Dẹt, Bất quy tắc, Ranh giới không rõ
Mu bàn tay, Khớp ngón tay, Rải rác
Sưng nhẹ, Bề mặt nhẵn",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachydermodactyly"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Sẩn hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Tím nhạt""],
    ""Shape"": [""Dẹt"", ""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Mu bàn tay"", ""Khớp ngón tay"", ""Rải rác""],
    ""Characteristics"": [""Sưng nhẹ"", ""Bề mặt nhẵn""]
  }
}",
Pachyonychia congenita/01.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Loạn dưỡng móng, Dày móng
Vàng nhạt, Trắng đục
Bất quy tắc, Bờ nham nhở
Móng ngón chân cái, Hai bên, Đối xứng
Tăng sừng dưới móng, Vụn móng, Tách móng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Loạn dưỡng móng"", ""Dày móng""],
    ""Colour"": [""Vàng nhạt"", ""Trắng đục""],
    ""Shape"": [""Bất quy tắc"", ""Bờ nham nhở""],
    ""Distribution"": [""Ngón chân cái"", ""Hai bên"", ""Đối xứng""],
    ""Characteristics"": [""Tăng sừng"", ""Vụn móng"", ""Tách móng""]
  }
}",
Pachyonychia congenita/02.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Mảng hồng ban, Mảng bong vảy
Đỏ hồng, Vàng nhạt, Trắng ngà
Bất quy tắc, Ranh giới khá rõ
Lòng bàn chân, Hai bên, Đối xứng
Bong vảy, Vảy dày, Tróc da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Mảng bong vảy""],
    ""Colour"": [""Đỏ hồng"", ""Vàng nhạt"", ""Trắng ngà""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Lòng bàn chân"", ""Hai bên"", ""Đối xứng""],
    ""Characteristics"": [""Bong vảy"", ""Vảy dày"", ""Tróc da""]
  }
}",
Pachyonychia congenita/03.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Nốt sưng, Mảng hồng ban
Đỏ hồng, Trắng nhạt
Hình vòm, Hình tròn, Ranh giới rõ
Khuỷu tay, Mặt duỗi, Khu trú
Bề mặt căng, Da bóng, Sưng nề",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Nốt sưng"", ""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Trắng nhạt""],
    ""Shape"": [""Hình vòm"", ""Hình tròn"", ""Ranh giới rõ""],
    ""Distribution"": [""Khuỷu tay"", ""Mặt duỗi"", ""Khu trú""],
    ""Characteristics"": [""Bề mặt căng"", ""Da bóng"", ""Sưng nề""]
  }
}",
Pachyonychia congenita/04.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Dày móng, Biến dạng móng
Vàng nâu, Trắng đục
Bất quy tắc, Ranh giới không đều
Móng chân, Nhiều móng, Khu trú
Tăng sừng dưới móng, Bong vụn, Nứt móng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Dày móng"", ""Biến dạng móng""],
    ""Colour"": [""Vàng nâu"", ""Trắng đục""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới không đều""],
    ""Distribution"": [""Móng chân"", ""Nhiều móng"", ""Khu trú""],
    ""Characteristics"": [""Tăng sừng dưới móng"", ""Bong vụn"", ""Nứt móng""]
  }
}",
Pachyonychia congenita/05.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Mảng tăng sừng, Mảng hồng ban
Vàng nâu, Đỏ hồng, Trắng vàng
Bất quy tắc, Ranh giới không rõ
Lòng bàn chân, Đầu ngón chân, Rải rác
Bong vảy, Vảy tiết vàng, Dày sừng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Mảng tăng sừng"", ""Mảng hồng ban""],
    ""Colour"": [""Vàng nâu"", ""Đỏ hồng"", ""Trắng vàng""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Lòng bàn chân"", ""Đầu ngón chân"", ""Rải rác""],
    ""Characteristics"": [""Bong vảy"", ""Vảy tiết vàng"", ""Dày sừng""]
  }
}",
Pachyonychia congenita/06.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Mảng tăng sừng, Mảng bong vảy, Sẩn nhỏ
Vàng nâu, Vàng xám, Hồng nhạt
Bất quy tắc, Ranh giới không rõ, Từng cụm
Lòng bàn chân, Gót chân, Ngón chân, Rải rác
Bong vảy dày, Đóng mài, Nứt nẻ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Mảng tăng sừng"", ""Mảng bong vảy"", ""Sẩn nhỏ""],
    ""Colour"": [""Vàng nâu"", ""Vàng xám"", ""Hồng nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Lòng bàn chân"", ""Gót chân"", ""Ngón chân"", ""Rải rác"", ""Từng cụm""],
    ""Characteristics"": [""Bong vảy dày"", ""Đóng mài"", ""Nứt nẻ""]
  }
}",
Pachyonychia congenita/07.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Mảng trắng, Vệt trắng
Trắng ngà, Hồng nhạt
Dạng đường thẳng, Thuôn dài, Ranh giới rõ
Mặt dưới lưỡi, Bờ bên lưỡi, Khu trú
Niêm mạc bóng, Bề mặt nhẵn",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Mảng trắng"", ""Vệt trắng""],
    ""Colour"": [""Trắng ngà"", ""Hồng nhạt""],
    ""Shape"": [""Đường thẳng"", ""Thuôn dài"", ""Ranh giới rõ""],
    ""Distribution"": [""Mặt dưới lưỡi"", ""Bờ bên lưỡi"", ""Khu trú""],
    ""Characteristics"": [""Niêm mạc bóng"", ""Bề mặt nhẵn""]
  }
}",
Pachyonychia congenita/08.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"U sùi, Dày móng, Biến dạng móng
Nâu đen, Vàng xám, Màu da
Bất quy tắc, Sùi dạng súp lơ, Ranh giới rõ
Móng tay, Quanh móng, Hai bàn tay, Nhiều ngón
Tăng sừng dưới móng, Móng vụn, Bong tách móng, Bề mặt sần sùi",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""U sùi"", ""Dày móng"", ""Biến dạng móng""],
    ""Colour"": [""Nâu đen"", ""Vàng xám"", ""Màu da""],
    ""Shape"": [""Bất quy tắc"", ""Dạng súp lơ"", ""Ranh giới rõ""],
    ""Distribution"": [""Móng tay"", ""Quanh móng"", ""Hai bàn tay"", ""Nhiều ngón""],
    ""Characteristics"": [""Tăng sừng"", ""Móng vụn"", ""Bong tách móng"", ""Sần sùi""]
  }
}",
Pachyonychia congenita/09.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Mảng tăng sừng, Sẩn tăng sừng
Vàng nâu, Nâu xám
Hình tròn, Ranh giới rõ
Lòng bàn chân, Hai bên, Rải rác
Dày sừng, Bề mặt sần, Lõm trung tâm",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Mảng tăng sừng"", ""Sẩn tăng sừng""],
    ""Colour"": [""Vàng nâu"", ""Nâu xám""],
    ""Shape"": [""Hình tròn"", ""Ranh giới rõ""],
    ""Distribution"": [""Lòng bàn chân"", ""Hai bên"", ""Rải rác""],
    ""Characteristics"": [""Dày sừng"", ""Bề mặt sần"", ""Lõm trung tâm""]
  }
}",
Pachyonychia congenita/pachy.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Dày móng, Biến dạng móng, Tăng sừng dưới móng
Vàng trắng, Trắng đục, Nâu vàng
Không đều, Bờ vụn, Bề mặt gồ ghề
Móng ngón chân, Hai bên, Khu trú
Mủn móng, Vụn sừng, Tách móng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Dày móng"", ""Biến dạng móng"", ""Tăng sừng""],
    ""Colour"": [""Vàng trắng"", ""Trắng đục"", ""Nâu vàng""],
    ""Shape"": [""Không đều"", ""Bờ vụn"", ""Gồ ghề""],
    ""Distribution"": [""Móng ngón chân"", ""Hai bên"", ""Khu trú""],
    ""Characteristics"": [""Mủn móng"", ""Vụn sừng"", ""Tách móng""]
  }
}",
Pachyonychia congenita/pachyonychia-congenita-07.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Móng dày, Móng biến dạng
Vàng nhạt, Trắng đục
Bất quy tắc, Bờ nham nhở
Móng ngón chân cái, Hai bên, Đối xứng
Dày sừng dưới móng, Vụn móng, Rãnh móng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Móng dày"", ""Móng biến dạng""],
    ""Colour"": [""Vàng nhạt"", ""Trắng đục""],
    ""Shape"": [""Bất quy tắc"", ""Bờ nham nhở""],
    ""Distribution"": [""Ngón chân cái"", ""Hai bên"", ""Đối xứng""],
    ""Characteristics"": [""Dày sừng móng"", ""Vụn móng"", ""Rãnh móng""]
  }
}",
Pachyonychia congenita/pachyonychia-congenita-08.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Mảng hồng ban, Mảng bong vảy
Đỏ hồng, Trắng vàng
Bất quy tắc, Ranh giới khá rõ
Lòng bàn chân, Hai bên, Lan tỏa
Bong vảy, Vảy dày, Nứt nông",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Mảng bong vảy""],
    ""Colour"": [""Đỏ hồng"", ""Trắng vàng""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Lòng bàn chân"", ""Hai bên"", ""Lan tỏa""],
    ""Characteristics"": [""Bong vảy"", ""Vảy dày"", ""Nứt nông""]
  }
}",
Pachyonychia congenita/pachyonychia-congenita-09-v2.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Khối gồ, Sưng nề khu trú
Đỏ tím, Đỏ hồng
Hình vòm, Hình bầu dục, Ranh giới rõ
Vùng khuỷu tay, Mặt duỗi, Khu trú
Bề mặt căng bóng, Nếp da rõ, Không loét",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Khối gồ"", ""Sưng nề khu trú""],
    ""Colour"": [""Đỏ tím"", ""Đỏ hồng""],
    ""Shape"": [""Hình vòm"", ""Hình bầu dục"", ""Ranh giới rõ""],
    ""Distribution"": [""Vùng khuỷu tay"", ""Mặt duỗi"", ""Khu trú""],
    ""Characteristics"": [""Căng bóng"", ""Nếp da rõ""]
  }
}",
Pachyonychia congenita/pachyonychia-congenita-10.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Dày móng, Biến dạng móng
Vàng nâu, Trắng ngà
Bất quy tắc, Bề mặt gồ ghề
Móng chân, Nhiều móng, Khu trú
Tăng sừng dưới móng, Vụn móng, Bong móng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Dày móng"", ""Biến dạng móng""],
    ""Colour"": [""Vàng nâu"", ""Trắng ngà""],
    ""Shape"": [""Bất quy tắc"", ""Bề mặt gồ ghề""],
    ""Distribution"": [""Móng chân"", ""Nhiều móng"", ""Khu trú""],
    ""Characteristics"": [""Tăng sừng"", ""Vụn móng"", ""Bong móng""]
  }
}",
Pachyonychia congenita/pachyonychia1.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Mảng dày sừng, Mảng vảy, Sẩn sừng
Vàng nâu, Vàng xám, Hồng nhạt
Bất quy tắc, Ranh giới không rõ
Lòng bàn chân, Đầu ngón chân, Rải rác
Dày sừng, Vảy vàng, Bong vảy, Đóng mài",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Mảng dày sừng"", ""Mảng vảy"", ""Sẩn sừng""],
    ""Colour"": [""Vàng nâu"", ""Vàng xám"", ""Hồng nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Lòng bàn chân"", ""Đầu ngón chân"", ""Rải rác""],
    ""Characteristics"": [""Dày sừng"", ""Vảy vàng"", ""Bong vảy"", ""Đóng mài""]
  }
}",
Pachyonychia congenita/pachyonychia2.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Mảng tăng sừng, Mảng vảy, Sẩn tăng sừng
Vàng nâu, Vàng xám, Đỏ hồng
Bất quy tắc, Ranh giới không rõ
Lòng bàn chân, Gót chân, Ngón chân, Rải rác
Dày sừng, Bong vảy, Vảy tiết, Nứt nẻ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Mảng tăng sừng"", ""Mảng vảy"", ""Sẩn tăng sừng""],
    ""Colour"": [""Vàng nâu"", ""Vàng xám"", ""Đỏ hồng""],
    ""Shape"": [""Bất quy tắc""],
    ""Distribution"": [""Lòng bàn chân"", ""Gót chân"", ""Ngón chân"", ""Rải rác""],
    ""Characteristics"": [""Dày sừng"", ""Bong vảy"", ""Vảy tiết"", ""Nứt nẻ""]
  }
}",
Pachyonychia congenita/pachyonychia3.jpg,Pachyonychia congenita,Pachyonychia congenita,P2_OK,P1_OK,"Mảng đỏ, Dải trắng
Hồng đỏ, Trắng ngà
Dạng đường cong, Bất quy tắc, Ranh giới rõ
Mặt lưng lưỡi, Khu trú
Bề mặt nhẵn, Mất gai lưỡi, Viền trắng mỏng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Pachyonychia congenita"",
    ""Lesion_Type"": [""Mảng đỏ"", ""Dải trắng""],
    ""Colour"": [""Hồng đỏ"", ""Trắng ngà""],
    ""Shape"": [""Dạng đường cong"", ""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Mặt lưng lưỡi"", ""Khu trú""],
    ""Characteristics"": [""Bề mặt nhẵn"", ""Mất gai lưỡi"", ""Viền trắng mỏng""]
